Day Index,Sessions
4/23/2021,"62,509"
4/24/2021,"110,809"
4/25/2021,"79,910"
4/26/2021,"36,650"
4/27/2021,"32,781"
4/28/2021,"33,576"
4/29/2021,"36,507"
4/30/2021,"51,964"
5/1/2021,"60,958"
5/2/2021,"53,817"
5/3/2021,"40,542"
5/4/2021,"35,686"
5/5/2021,"38,189"
5/6/2021,"37,950"
5/7/2021,"49,603"
5/8/2021,"62,485"
5/9/2021,"47,969"
5/10/2021,"34,851"
5/11/2021,"32,720"
5/12/2021,"32,443"
5/13/2021,"35,681"
5/14/2021,"48,310"
5/15/2021,"56,758"
5/16/2021,"48,963"
5/17/2021,"33,987"
5/18/2021,"34,480"
5/19/2021,"40,654"
5/20/2021,"48,532"
5/21/2021,"53,618"
5/22/2021,"65,827"
5/23/2021,"60,065"
5/24/2021,"42,235"
5/25/2021,"49,447"
5/26/2021,"98,967"
5/27/2021,"106,226"
5/28/2021,"108,840"
5/29/2021,"123,584"
5/30/2021,"120,462"
5/31/2021,"87,249"
6/1/2021,"38,591"
6/2/2021,"45,256"
6/3/2021,"46,558"
6/4/2021,"48,681"
6/5/2021,"60,460"
6/6/2021,"55,662"
6/7/2021,"41,344"
6/8/2021,"43,320"
6/9/2021,"43,772"
6/10/2021,"46,639"
6/11/2021,"59,848"
6/12/2021,"67,183"
6/13/2021,"62,962"
6/14/2021,"48,897"
6/15/2021,"49,597"
6/16/2021,"50,487"
6/17/2021,"52,155"
6/18/2021,"56,873"
6/19/2021,"67,861"
6/20/2021,"57,111"
6/21/2021,"47,805"
6/22/2021,"57,743"
6/23/2021,"49,494"
6/24/2021,"57,959"
6/25/2021,"65,550"
6/26/2021,"83,701"
6/27/2021,"74,678"
6/28/2021,"76,208"
6/29/2021,"67,083"
6/30/2021,"86,409"
7/1/2021,"95,054"
7/2/2021,"113,652"
7/3/2021,"121,290"
7/4/2021,"95,566"
7/5/2021,"79,010"
7/6/2021,"55,804"
7/7/2021,"56,248"
7/8/2021,"83,463"
7/9/2021,"91,820"
7/10/2021,"90,043"
7/11/2021,"75,700"
7/12/2021,"59,563"
7/13/2021,"84,846"
7/14/2021,"90,966"
7/15/2021,"69,752"
7/16/2021,"85,726"
7/17/2021,"92,245"
7/18/2021,"82,027"
7/19/2021,"76,709"
7/20/2021,"71,700"
7/21/2021,"66,147"
7/22/2021,"71,929"
7/23/2021,"78,601"
7/24/2021,"86,014"
7/25/2021,"76,146"
7/26/2021,"67,638"
7/27/2021,"66,497"
7/28/2021,"76,071"
7/29/2021,"97,396"
7/30/2021,"100,361"
7/31/2021,"111,780"
8/1/2021,"106,932"
8/2/2021,"77,904"
8/3/2021,"82,485"
8/4/2021,"82,457"
8/5/2021,"79,072"
8/6/2021,"97,886"
8/7/2021,"115,254"
8/8/2021,"96,929"
8/9/2021,"67,464"
8/10/2021,"66,653"
8/11/2021,"77,380"
8/12/2021,"69,624"
8/13/2021,"76,736"
8/14/2021,"92,591"
8/15/2021,"85,454"
8/16/2021,"65,009"
8/17/2021,"64,907"
8/18/2021,"73,136"
8/19/2021,"73,370"
8/20/2021,"82,398"
8/21/2021,"91,992"
8/22/2021,"82,320"
8/23/2021,"58,187"
8/24/2021,"53,004"
8/25/2021,"56,008"
8/26/2021,"66,513"
8/27/2021,"78,750"
8/28/2021,"94,716"
8/29/2021,"75,154"
8/30/2021,"51,618"
8/31/2021,"68,330"
9/1/2021,"69,845"
9/2/2021,"67,305"
9/3/2021,"74,628"
9/4/2021,"90,266"
9/5/2021,"96,825"
9/6/2021,"77,835"
9/7/2021,"38,482"
9/8/2021,"36,622"
9/9/2021,"36,340"
9/10/2021,"41,106"
9/11/2021,"51,555"
9/12/2021,"48,764"
9/13/2021,"31,477"
9/14/2021,"29,910"
9/15/2021,"34,352"
9/16/2021,"37,958"
9/17/2021,"42,896"
9/18/2021,"55,831"
9/19/2021,"49,803"
9/20/2021,"34,253"
9/21/2021,"32,695"
9/22/2021,"33,830"
9/23/2021,"35,033"
9/24/2021,"48,388"
9/25/2021,"59,493"
9/26/2021,"50,713"
9/27/2021,"33,927"
9/28/2021,"34,967"
9/29/2021,"36,678"
9/30/2021,"37,164"
10/1/2021,"47,902"
10/2/2021,"73,821"
10/3/2021,"60,142"
10/4/2021,"42,907"
10/5/2021,"38,761"
10/6/2021,"47,198"
10/7/2021,"42,876"
10/8/2021,"58,369"
10/9/2021,"69,525"
10/10/2021,"62,728"
10/11/2021,"52,922"
10/12/2021,"51,606"
10/13/2021,"58,764"
10/14/2021,"44,905"
10/15/2021,"48,691"
10/16/2021,"62,849"
10/17/2021,"55,255"
10/18/2021,"35,694"
10/19/2021,"37,756"
10/20/2021,"39,987"
10/21/2021,"40,367"
10/22/2021,"47,450"
10/23/2021,"62,619"
10/24/2021,"53,739"
10/25/2021,"41,992"
10/26/2021,"44,428"
10/27/2021,"41,402"
10/28/2021,"43,962"
10/29/2021,"46,249"
10/30/2021,"59,567"
10/31/2021,"46,005"
11/1/2021,"49,703"
11/2/2021,"54,989"
11/3/2021,"63,582"
11/4/2021,"64,572"
11/5/2021,"71,735"
11/6/2021,"95,816"
11/7/2021,"83,074"
11/8/2021,"68,262"
11/9/2021,"66,255"
11/10/2021,"67,039"
11/11/2021,"79,675"
11/12/2021,"82,612"
11/13/2021,"104,132"
11/14/2021,"86,377"
11/15/2021,"60,488"
11/16/2021,"63,660"
11/17/2021,"69,380"
11/18/2021,"70,645"
11/19/2021,"91,124"
11/20/2021,"116,907"
11/21/2021,"98,297"
11/22/2021,"77,650"
11/23/2021,"89,692"
11/24/2021,"118,626"
11/25/2021,"158,314"
11/26/2021,"219,024"
11/27/2021,"113,650"
11/28/2021,"81,032"
11/29/2021,"47,198"
11/30/2021,"50,101"
12/1/2021,"52,772"
12/2/2021,"57,942"
12/3/2021,"67,953"
12/4/2021,"82,990"
12/5/2021,"69,048"
12/6/2021,"46,779"
12/7/2021,"44,935"
12/8/2021,"53,223"
12/9/2021,"51,950"
12/10/2021,"64,005"
12/11/2021,"85,924"
12/12/2021,"72,077"
12/13/2021,"56,083"
12/14/2021,"50,488"
12/15/2021,"46,077"
12/16/2021,"55,964"
12/17/2021,"64,083"
12/18/2021,"89,872"
12/19/2021,"83,318"
12/20/2021,"65,027"
12/21/2021,"63,652"
12/22/2021,"64,113"
12/23/2021,"73,175"
12/24/2021,"52,895"
12/25/2021,"36,199"
12/26/2021,"78,407"
12/27/2021,"68,714"
12/28/2021,"71,793"
12/29/2021,"58,187"
12/30/2021,"54,230"
12/31/2021,"51,298"
1/1/2022,"54,382"
1/2/2022,"42,075"
1/3/2022,"29,906"
1/4/2022,"25,407"
1/5/2022,"23,821"
1/6/2022,"24,981"
1/7/2022,"32,381"
1/8/2022,"41,098"
1/9/2022,"34,046"
1/10/2022,"22,465"
1/11/2022,"21,612"
1/12/2022,"27,454"
1/13/2022,"28,478"
1/14/2022,"33,345"
1/15/2022,"47,767"
1/16/2022,"39,369"
1/17/2022,"31,111"
1/18/2022,"29,361"
1/19/2022,"24,510"
1/20/2022,"21,985"
1/21/2022,"29,601"
1/22/2022,"38,272"
1/23/2022,"32,029"
1/24/2022,"19,678"
1/25/2022,"19,417"
1/26/2022,"19,184"
,
